FILENAME,IDEAL INPUT,OUTPUT,   
ARXIV_2108_02941.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>Disinformation through fake news is an ongoing problem in our society and has become easily spread through social media.</BACKGROUND> <BACKGROUND>The most cost- and time-effective way to filter these large amounts of data is to use a combination of human and technical interventions to identify it.</BACKGROUND> <BACKGROUND>From a technical perspective, Natural Language Processing (NLP) is widely used in detecting fake news.</BACKGROUND> <BACKGROUND>Social media companies use NLP techniques to identify the fake news and warn their users, but fake news may still slip through undetected.</BACKGROUND> <BACKGROUND>It is especially a problem in more localised contexts (outside the United States of America).</BACKGROUND> <BACKGROUND>How do we adjust fake news detection systems to work better for local contexts such as in South Africa.</BACKGROUND> <CONTRIBUTION>In this work we investigate fake news detection on South African websites.</CONTRIBUTION> <CONTRIBUTION>We curate a dataset of South African fake news and then train detection models.</CONTRIBUTION> <CONTRIBUTION>We contrast this with using widely available fake news datasets (from mostly USA website).</CONTRIBUTION> <CONTRIBUTION>We also explore making the datasets more diverse by combining them and observe the differences in behaviour in writing between nations’ fake news using interpretable machine learning.</CONTRIBUTION> </ABSTRACT>",The researchers gathered news articles from South African websites and trained computer models to spot fake news there. They then compared these models to ones built mostly on U.S. news and used special tools to see how writing styles differ. Their tests showed that tailoring fake-news detectors to local sources and mixing in diverse data makes the systems more accurate and easier to understand for each region.,   
ARXIV_0705_0891.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>No abstract given.</BACKGROUND> <BACKGROUND>Contents: I. Definition and Introduction</BACKGROUND> <BACKGROUND>II. Schelling Model</BACKGROUND> <BACKGROUND>III. Opinion Dynamics</BACKGROUND> <BACKGROUND>IV. Languages, Hierarchies and Football</BACKGROUND> <CONTRIBUTION>V. Future Directions</CONTRIBUTION> </ABSTRACT>","This paper doesn’t start with the usual summary but instead first gives all the basic definitions and an introduction. Next, it explains the Schelling model, which shows how people’s opinions can shift when they interact. After that, it looks at real-world uses, like how languages spread, how social groups form, and even how fans behave at football games. Finally, the authors suggest new research questions and ideas to help future studies in sociophysics, pointing the way toward fresh experiments and models.",   
ARXIV_1410_3702.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <CONTRIBUTION>We report on a pilot study of a novel observing technique, defocused transmission spectroscopy, and its application to the study of exoplanet atmospheres using ground-based platforms.</CONTRIBUTION> <BACKGROUND>Similar to defocused photometry, defocused transmission spectroscopy has an added advantage over normal spectroscopy in that it reduces systematic errors due to flat-fielding, point spread function variations, slit-jaw imperfections and other effects associated with ground-based observations.</BACKGROUND><CONTRIBUTION>For one of the planetary systems studied, WASP-12b, we report a tentative detection of additional Na absorption of 0.12 ± 0.03[+0.03] per cent during transit using a 2 Å wavelength mask.</CONTRIBUTION><CONTRIBUTION>After consideration of a systematic that occurs mid-transit, it is likely that the true depth is actually closer to 0.15 per cent.</CONTRIBUTION><BACKGROUND>This is a similar level of absorption reported in the atmosphere of HD 209458b (0.135 ± 0.017 per cent; Snellen et al. 2008).</BACKGROUND><CONTRIBUTION>Finally, we outline methods that will improve the technique during future observations, based on our findings from this pilot study.</CONTRIBUTION> </ABSTRACT>","Scientists developed a new method called defocused transmission spectroscopy to study the atmospheres of planets outside our solar system with fewer errors. They tried it on the planet WASP-12b and detected extra sodium gas, which blocked about 0.15% more starlight when the planet passed in front of its star. Finally, they suggest simple improvements—like better calibration and watching the planet for longer—to make this technique even more reliable for future studies.",   
ARXIV_2308_09191.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>The potential of integrating public transit with ridesharing includes shorter travel time for commuters and higher occupancy rate of personal vehicles and public transit ridership.</BACKGROUND> <BACKGROUND>In this paper, we describe a centralized transit system that integrates public transit and ridesharing to reduce travel time for commuters.</BACKGROUND> <BACKGROUND>In the system, a set of ridesharing providers (drivers) and a set of public transit riders are received.</BACKGROUND> <BACKGROUND>The optimization goal of the system is to assign riders to drivers by arranging public transit and ridesharing combined routes subject to shorter commuting time for as many riders as possible.</BACKGROUND><CONTRIBUTION>We give an exact algorithm, which is an ILP formulation based on a hypergraph representation of the problem.</CONTRIBUTION> <CONTRIBUTION>By using the ILP and the hypergraph, we give approximation algorithms based on LP-rounding and hypergraph matching/weighted set packing, respectively.</CONTRIBUTION> <CONTRIBUTION>As a case study, we conduct an extensive computational study based on real-world public transit dataset and ridesharing dataset in Chicago city.</CONTRIBUTION> <CONTRIBUTION>To evaluate the effectiveness of the transit system and our algorithms, we generate data instances from the datasets.</CONTRIBUTION> <CONTRIBUTION>The experimental results show that more than 60% of riders are assigned to drivers on average, riders' commuting time is reduced by 23% and vehicle occupancy rate is improved to almost 3.</CONTRIBUTION> <CONTRIBUTION>Our proposed algorithms are efficient for practical scenarios.</CONTRIBUTION> </ABSTRACT>","This paper builds a system that uses both buses/trains and shared rides to help people travel faster. It creates a precise algorithm and simpler approximation methods to match riders with drivers, and tests these on Chicago data, finding that it cuts travel time by 23%, matches over 60% of riders, and boosts vehicle use to nearly three people per trip. These findings show their methods work well in real life.",   
ARXIV_1611_00623.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>Ultraluminous X-ray sources (ULXs) are bright extragalactic sources with X-ray luminosities above 10^39 erg/s powered by accretion onto compact objects.</BACKGROUND> <BACKGROUND>According to the first studies performed with XMM-Newton ULXs seemed to be excellent candidates to host intermediate-mass black holes (10^2-4 solar masses).</BACKGROUND> <BACKGROUND>However, in the last years the interpretation of super-Eddington accretion onto stellar-mass black holes or neutron stars for most ULXs has gained a strong consensus.</BACKGROUND> <BACKGROUND>One critical missing piece to confirm the super-Eddington scenario was the direct detection of the massive, radiatively-driven winds expected as atomic emission/absorption lines in ULX spectra.</BACKGROUND> <BACKGROUND>The first evidence for winds was found as residuals in the soft X-ray spectra of ULXs.</BACKGROUND> <CONTRIBUTION>Most recently we have been able to resolve these residuals into rest-frame emission and blueshifted (~0.2c) absorption lines arising from highly ionized gas in the deep high-resolution XMM-Newton spectra of two ultraluminous X-ray sources.</CONTRIBUTION> <CONTRIBUTION>The compact object is therefore surrounded by powerful ultrafast winds as predicted by models of hyper-Eddington accretion.</CONTRIBUTION> <CONTRIBUTION>Here we discuss the relevance of these discoveries and the importance of further, deep, XMM-Newton observations of powerful winds in many other ultraluminous X-ray sources to estimate the energetics of the wind, the geometry of the system, and the masses of the central accretors.</CONTRIBUTION> </ABSTRACT>","Scientists used the XMM-Newton space telescope to spot incredibly fast winds coming from ultraluminous X-ray sources—objects so bright they outshine whole galaxies in X-rays. These winds race out at nearly one-fifth the speed of light and carry huge amounts of ionized gas away from the source. This finding shows that these powerful X-ray sources don’t just shine—they blast out massive gas flows. To learn more, the researchers say we need longer, more detailed observations to figure out exactly how much energy these winds carry, what shape they have, and how big the hidden, compact objects powering them really are.",   
ARXIV_2307_09813.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>Event Causality Identification (ECI) aims at determining whether there is a causal relation between two event mentions.</BACKGROUND> <BACKGROUND>Conventional prompt learning designs a prompt template to first predict an answer word and then maps it to the final decision.</BACKGROUND> <CONTRIBUTION>Unlike conventional prompts, we argue that predicting an answer word may not be a necessary prerequisite for the ECI task.</CONTRIBUTION> <CONTRIBUTION>Instead, we can first make a deterministic assumption on the existence of causal relation between two events and then evaluate its rationality to either accept or reject the assumption </CONTRIBUTION> <CONTRIBUTION>The design motivation is to try the most utilization of the encyclopedia-like knowledge embedded in a pre-trained language model.</CONTRIBUTION> <CONTRIBUTION>In light of such considerations, we propose a deterministic assumption prompt learning model, called DAPrompt, for the ECI task.</CONTRIBUTION> <CONTRIBUTION>In particular, we design a simple deterministic assumption template concatenating with the input event pair, which includes two masks as predicted events' tokens.</CONTRIBUTION> <CONTRIBUTION>We use the probabilities of predicted events to evaluate the assumption rationality for the final event causality decision.</CONTRIBUTION> <CONTRIBUTION>Experiments on the EventStoryLine corpus and Causal-TimeBank corpus validate our design objective in terms of significant performance improvements over the state-of-the-art algorithms.</CONTRIBUTION> </ABSTRACT>","Researchers usually ask a language model to fill in a hidden word to decide if one event causes another. This paper does the opposite. First, it assumes the two events are linked, then it checks if that idea makes sense. The authors created DAPrompt, which puts the events into a simple sentence with blank spots and asks the model how likely the cause-and-effect idea is. When tested on two standard event-causality datasets, DAPrompt beat older methods by a clear margin. This shows their flip-around approach is a better way to figure out how events relate.",   
ARXIV_2409_18013.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>Data-driven simulation of physical systems has recently kindled significant attention, where many neural models have been developed.</BACKGROUND> <BACKGROUND>In particular, mesh-based graph neural networks (GNNs) have demonstrated significant potential in predicting spatiotemporal dynamics across arbitrary geometric domains.</BACKGROUND> <BACKGROUND>However, the existing node-edge message passing mechanism in GNNs limits the model's representation learning ability.</BACKGROUND> <CONTRIBUTION>In this paper, we proposed a cell-embedded GNN model (aka CeGNN) to learn spatiotemporal dynamics with lifted performance.</CONTRIBUTION> <CONTRIBUTION>Specifically, we introduce a learnable cell attribution to the node-edge message passing process, which better captures the spatial dependency of regional features.</CONTRIBUTION> <CONTRIBUTION>Such a strategy essentially upgrades the local aggregation scheme from the first order (e.g., from edge to node) to a higher order (e.g., from volume to edge and then to node), which takes advantage of volumetric information in message passing.</CONTRIBUTION> <CONTRIBUTION>Meanwhile, a novel feature-enhanced block is designed to further improve the performance of CeGNN and relieve the over-smoothness problem, via treating the latent features as basis functions.</CONTRIBUTION> <CONTRIBUTION>The extensive experiments on various PDE systems and one real-world dataset demonstrate that CeGNN achieves superior performance compared with other baseline models, particularly reducing the prediction error with up to 1 orders of magnitude on several PDE systems.</CONTRIBUTION> </ABSTRACT>","CeGNN is a new AI model that watches how linked regions change over time. It adds two key ideas to keep important details from disappearing as data flows through the network. First, it uses a “cell” step that stores crucial information before it gets mixed in. Second, it adds extra feature blocks that help the model remember what matters. Unlike older methods that only pass messages along connections, CeGNN also looks at how the size (volume) of each region grows or shrinks. In tests on both computer-generated physics problems and real-world data, CeGNN cut its prediction errors by up to ten times compared to earlier graph-based models.",   
ARXIV_1603_04522.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>Social recommender systems exploit users' social relationships to improve the recommendation accuracy.</BACKGROUND> <BACKGROUND>Intuitively, a user tends to trust different subsets of her social friends, regarding with different scenarios.</BACKGROUND> <BACKGROUND>Therefore, the main challenge of social recommendation is to exploit the optimal social dependency between users for a specific recommendation task.</BACKGROUND><CONTRIBUTION>In this paper, we propose a novel recommendation method, named probabilistic relational matrix factorization (PRMF), which aims to learn the optimal social dependency between users to improve the recommendation accuracy, with or without users' social relationships.</CONTRIBUTION> <CONTRIBUTION>Specifically, in PRMF, the latent features of users are assumed to follow a matrix variate normal (MVN) distribution.</CONTRIBUTION><CONTRIBUTION>The positive and negative dependency between users are modeled by the row precision matrix of the MVN distribution.</CONTRIBUTION> <CONTRIBUTION>Moreover, we have also proposed an efficient alternating algorithm to solve the optimization problem of PRMF.</CONTRIBUTION> <CONTRIBUTION>The experimental results on real datasets demonstrate that the proposed PRMF method outperforms state-of-the-art social recommendation approaches, in terms of root mean square error (RMSE) and mean absolute error (MAE).</CONTRIBUTION> </ABSTRACT>","PRMF is a new recommendation system that figures out which friends to trust when suggesting items like movies or products. It does this by looking at each user’s profile and by including both positive (friends) and negative (non-friends) connections. PRMF uses a simple two-step process that quickly finds the best settings for its model. When tested on real data, it makes more accurate recommendations than earlier social-based methods.",   
ARXIV_2205_12806.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <CONTRIBUTION>In this note, we provide a formula for the Tjurina number of a join of isolated hypersurface singularities in separated variables.</CONTRIBUTION> <CONTRIBUTION>From this, we are able to provide a characterization of isolated hypersurface singularities whose difference between the Milnor and Tjurina numbers is less or equal than two arising as the join of isolated hypersurface singularities in separated variables.</CONTRIBUTION> <CONTRIBUTION>Also, we are able to provide new upper bounds for the quotient of Milnor and Tjurina numbers of certain join of isolated hypersurface singularities.</CONTRIBUTION> <CONTRIBUTION>Finally, we deduce an upper bound for the quotient of Milnor and Tjurina numbers in terms of the singularity index of any isolated hypersurface singularity, not necessarily a join of singularities.</CONTRIBUTION> </ABSTRACT>","This paper studies sharp “kinks” on smooth surfaces, called singularities. The authors found a new way to calculate how complicated these kinks get when you combine two of them, using a number called the Tjurina number. They used this to sort out all the cases where two key measurements of a kink—the Milnor and Tjurina numbers—differ by at most two. They also discovered simple upper limits for how big one number can get compared to the other, and they showed one of these limits always holds for any isolated bump or dip on a surface. These results give mathematicians clearer rules for understanding and comparing different kinds of surface singularities.",   
ARXIV_2202_11945.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>The Multi-conjugate Adaptive Optics RelaY (MAORY) is one of the key Adaptive Optics (AO) systems on the European Southern Observatory's Extremely Large Telescope.</BACKGROUND> <BACKGROUND>MAORY aims to achieve a good wavefront correction over a large field of view, which involves a tomographic estimation of the 3D atmospheric wavefront disturbance.</BACKGROUND> <BACKGROUND>Mathematically, the reconstruction of turbulent layers in the atmosphere is severely ill-posed, hence, limits the achievable reconstruction accuracy.</BACKGROUND> <BACKGROUND>Moreover, the reconstruction has to be performed in real-time at a few hundred to one thousand Hertz frame rates.</BACKGROUND> <BACKGROUND>Huge amounts of data have to be processed and thousands of actuators of the deformable mirrors have to be controlled by elaborated algorithms.</BACKGROUND> <BACKGROUND>Even with extensive parallelization and pipelining, direct solvers, such as the Matrix Vector Multiplication (MVM) method, are extremely demanding.</BACKGROUND> <BACKGROUND>Thus, research in the last years shifted into the direction of iterative methods.</BACKGROUND> <CONTRIBUTION>In this paper we focus on the iterative Finite Element Wavelet Hybrid Algorithm (FEWHA).</CONTRIBUTION> <CONTRIBUTION>The key feature of FEWHA is a matrix-free representation of all operators involved, which makes the algorithm fast and enables on the fly system updates whenever parameters at the telescope or in the atmosphere change.</CONTRIBUTION> <CONTRIBUTION>We provide a performance analysis of the method regarding quality and run-time for the MAORY instrument using the AO software package COMPASS.</CONTRIBUTION> </ABSTRACT>","MAORY is a tool that helps telescopes take sharper pictures by fixing the blur caused by Earth’s atmosphere. Its new algorithm, called FEWHA, works in simple, repeating steps that use wavelets (a way to break an image into different detail levels) to correct distortions. Because FEWHA never needs to build or store huge data tables, it runs very fast and can update its corrections in real time as the sky changes. Tests with the actual MAORY instrument show that FEWHA can quickly and accurately sharpen images under real observing conditions.",   
ARXIV_2004_03957.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>The determination of the size and geometry of the broad line region (BLR) in active galactic nuclei is one of the major ingredients for determining the mass of the accreting black hole.</BACKGROUND> <BACKGROUND>This can be done by determining the delay between the optical continuum and the flux reprocessed by the BLR, in particular via the emission lines.</BACKGROUND><CONTRIBUTION>We propose here that the delay between polarized and unpolarized light can also be used in much the same way to constrain the size of the BLR; we check that meaningful results can be expected from observations using this technique.</CONTRIBUTION> <BACKGROUND>We use our code STOKES for performing polarized radiative transfer simulations.</BACKGROUND> <BACKGROUND>We determine the response of the central source environment (broad line region, dust torus, polar wind) to fluctuations of the central source that are randomly generated; we then calculate the cross correlation between the simulated polarized flux and the total flux to estimate the time delay that would be provided by observations using the same method.</BACKGROUND><CONTRIBUTION>We find that the broad line region is the main contributor to the delay between the polarized flux and the total flux; this delay is independent on the observation wavelength.</CONTRIBUTION><CONTRIBUTION>This validates the use of polarized radiation in the optical/UV band to estimate the geometrical properties of the broad line region in type I AGNs, in which the viewing angle is close to pole-on and the BLR is not obscured by the dust torus.</CONTRIBUTION> </ABSTRACT>","Black holes in some galaxies are surrounded by a fast-moving gas cloud called the broad line region. To figure out how big and what shape this cloud is, scientists measure how long it takes light to bounce around before it reaches us. This paper introduces a new trick: they compare the arrival time of ordinary light with light that’s been polarized (its waves lined up). Computer tests show that the extra delay comes almost entirely from the gas cloud and stays the same for different colors of light. That means astronomers can now use polarized-light measurements to map the size and shape of the gas around these black holes.",   
ARXIV_1201_5823.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>We present a list of equivalent expressions and extensions of Bougerol’s celebrated identity in law, obtained by several authors.</BACKGROUND> <CONTRIBUTION>We recall well-known results and the latest progress of the research associated with this celebrated identity in many directions, we give some new results and possible extensions and we try to point out open questions.</CONTRIBUTION> </ABSTRACT>","This paper collects all the different forms of a famous math formula called Bougerol’s identity in one place, so it’s easier to study. The authors then share new discoveries and suggest ways to make the identity work in more situations. They also point out questions that nobody has answered yet. By doing this, they give other researchers clear directions for exploring new ideas and growing this area of math.",   
ARXIV_1804_06065.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <CONTRIBUTION>We present optical and near-infrared observations of a low-luminosity (LL) Type IIP supernova (SN) 2016bkv from the initial rising phase to the plateau phase.</CONTRIBUTION> <CONTRIBUTION>Our observations show that the end of the plateau is extended to ≳140 days since the explosion, indicating that this SN takes one of the longest times to finish the plateau phase among Type IIP SNe (SNe IIP), including LL SNe IIP.</CONTRIBUTION><CONTRIBUTION>The line velocities of various ions at the middle of the plateau phase are as low as 1000–1500 km s⁻¹, which is the lowest even among LL SNe IIP.</CONTRIBUTION> <CONTRIBUTION>These measurements imply that the ejecta mass in SN 2016bkv is larger than that of the well-studied LL IIP SN 2003Z.</CONTRIBUTION> <CONTRIBUTION>In the early phase, SN 2016bkv shows a strong bump in the light curve.</CONTRIBUTION> <CONTRIBUTION>In addition, the optical spectra in this bump phase exhibit a blue continuum accompanied by a narrow Hα emission line.</CONTRIBUTION> <CONTRIBUTION>These features indicate an interaction between the SN ejecta and the circumstellar matter (CSM) as in SNe IIn.</CONTRIBUTION> <CONTRIBUTION>Assuming the ejecta–CSM interaction scenario, the mass loss rate is estimated to be very high within a few years before the SN explosion.</CONTRIBUTION> <CONTRIBUTION>This is comparable to or even larger than the largest mass loss rate observed for the Galactic red supergiants (for VY CMa).</CONTRIBUTION> <CONTRIBUTION>We suggest that the progenitor star of SN 2016bkv experienced a violent mass loss just before the SN explosion.</CONTRIBUTION> </ABSTRACT>","This study looks at a faint exploding star called SN 2016bkv. By watching it in visible and infrared light, the scientists found its bright “plateau” phase lasted over 140 days—much longer than usual. They also saw that the gas in the explosion was moving unusually slowly (about 1,000–1,500 km/s). Early on, the star’s light suddenly got a bit brighter for a short time, and they spotted a narrow hydrogen emission line (Hα) that shows the explosion ran into gas around the star. Finally, they calculated that the star must have blasted off a huge amount of material right before it died—one of the strongest mass-loss events known for big red supergiant stars. All these clues point to a violent outburst just before the star exploded.",   
ARXIV_2404_11904.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT><BACKGROUND>Higher-order theories of gravity are a branch of modified gravity wherein the geometrodynamics of the four-dimensional Riemannian manifold is determined by field equations involving derivatives of the metric tensor of order higher than two.</BACKGROUND> <BACKGROUND>This paper considers a general action built with the Einstein–Hilbert term plus additional curvature-based invariants, viz.\ the Starobinsky $R^{2}$-type term, a term scaling with $R^{3}$, and a correction of the type $R\square R$.</BACKGROUND> <BACKGROUND>The focus is on the background inflationary regime accommodated by these three models.</BACKGROUND><BACKGROUND>For that, the higher-order field equations are built and specified for the FLRW line element.</BACKGROUND> <BACKGROUND>The dynamical analysis in the phase space is carried in each case.</BACKGROUND> <CONTRIBUTION>This analysis shows that the Starobinsky-plus-$R^{3}$ model keeps the good features exhibited by the pure Starobinsky inflationary model, although the set of initial conditions for the inflaton field $\chi$ leading to a graceful exit scenario is more contrived; the coupling constant $\alpha_{0}$ of the $R^{3}$ invariant is also constrained by the dynamical analysis.</CONTRIBUTION> <CONTRIBUTION>The Starobinsky-plus-$R\square R$ model turns out being a double-field inflation model; it consistently enables an almost-exponential primordial acceleration followed by a radiation dominated universe if its coupling $\beta_{0}$ takes values in the interval $0\leq\beta_{0}\leq3/4$.</CONTRIBUTION> <CONTRIBUTION>The models introducing higher-order correction to Starobinsky inflation are interesting due to the possibility of a running spectral index $n_{s}$, something that is allowed by current CMB observations.</CONTRIBUTION> </ABSTRACT>","The authors looked at what happens when you tweak Einstein’s gravity by adding two extra terms: one involving R-cubed and another involving R-box-R. They found that the R-cubed term still produces the rapid “Starobinsky” inflation phase, but only if you start with very precise initial conditions—this puts a tight limit on its coupling constant alpha_0. They also showed that the R-box-R term behaves like two interacting fields: it brings inflation to a smooth end and leads into the normal hot universe, provided its coupling beta_0 lies between 0 and 3/4. Finally, both of these tweaks change the tiny ripples in the cosmic microwave background just slightly—and those shifts match what we actually observe.",   
ARXIV_2309_01301.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>Previous statistical approaches to hierarchical clustering for social network analysis all construct an ""ultrametric"" hierarchy.</BACKGROUND> <BACKGROUND>While the assumption of ultrametricity has been discussed and studied in the phylogenetics literature, it has not yet been acknowledged in the social network literature.</BACKGROUND> <CONTRIBUTION>We show that ""non-ultrametric structure"" in the network introduces significant instabilities in the existing top-down recovery algorithms.</CONTRIBUTION> <CONTRIBUTION>To address this issue, we introduce an instability diagnostic plot and use it to examine a collection of empirical networks.</CONTRIBUTION> <CONTRIBUTION>These networks appear to violate the ""ultrametric"" assumption.</CONTRIBUTION> <CONTRIBUTION>We propose a deceptively simple and yet general class of probabilistic models called 𝕋-Stochastic Graphs which impose no topological restrictions on the latent hierarchy.</CONTRIBUTION> <CONTRIBUTION>To illustrate this model, we propose six alternative forms of hierarchical network models and then show that all six are equivalent to the 𝕋-Stochastic Graph model.</CONTRIBUTION> <CONTRIBUTION>These alternative models motivate a novel approach to hierarchical clustering that combines spectral techniques with the well-known Neighbor-Joining algorithm from phylogenetic reconstruction.</CONTRIBUTION> <CONTRIBUTION>We prove this spectral approach is statistically consistent.</CONTRIBUTION> </ABSTRACT>","Real-world networks—like social media connections—don’t always follow the neat “tree” structures that older clustering methods expect, so their groups can be unstable. To solve this, the authors first made an instability plot that shows exactly when a network isn’t tree-like. Then they created a new, flexible model called T-Stochastic Graphs, which can be described in six different but equivalent ways, to capture real networks’ messy hierarchies. Finally, they designed a reliable clustering method that mixes two ideas—spectral clustering (which looks at how nodes connect in waves) and the Neighbor-Joining algorithm (a biology tool for building family trees)—and proved it always finds stable, multi-level communities. Together, these tools help researchers spot when old methods fail, use a better network model, and uncover true group structures in complex networks.",   
ARXIV_2504_05010.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>The discrete isoperimetric inequality states that among all n-gons with a fixed area, the regular n-gon has the least perimeter.</BACKGROUND> <CONTRIBUTION>We prove analogues of the discrete isoperimetric inequality (involving circumradius or inradius) for cyclic and tangential polygons in hyperbolic geometry, considering both single and multiple polygons.</CONTRIBUTION> <CONTRIBUTION>Furthermore, we establish two versions of the isoperimetric inequality for multiple polygons in hyperbolic geometry with some restriction on their area or perimeter.</CONTRIBUTION> </ABSTRACT>","This paper shows that the idea “regular shapes have the shortest border for a given area” still holds true on a curved surface. First, the authors prove it for single shapes that either sit exactly inside a circle or have a circle touching each side—using both the outer circle’s size and the inner circle’s size. Next, they extend the idea to groups of shapes that share the same total area or the same total border length. Together, these results reveal how to make the most “efficient” shapes even when straight lines are replaced by curves.",   
ARXIV_2306_04924.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>We study the mean estimation problem under communication and local differential privacy constraints.</BACKGROUND> <BACKGROUND>While previous work has proposed order-optimal algorithms for the same problem (i.e., asymptotically optimal as we spend more bits), exact optimality (in the non-asymptotic setting) still has not been achieved.</BACKGROUND> <CONTRIBUTION>In this work, we take a step towards characterizing the exact-optimal approach in the presence of shared randomness (a random variable shared between the server and the user) and identify several conditions for exact optimality.</CONTRIBUTION> <CONTRIBUTION>We prove that one of the conditions is to utilize a rotationally symmetric shared random codebook.</CONTRIBUTION> <CONTRIBUTION>Based on this, we propose a randomization mechanism where the codebook is a randomly rotated simplex—satisfying the properties of the exact-optimal codebook.</CONTRIBUTION> <CONTRIBUTION>The proposed mechanism is based on a k-closest encoding which we prove to be exact-optimal for the randomly rotated simplex codebook.</CONTRIBUTION> </ABSTRACT>","Scientists studied how to calculate the average of people’s private data when each person can only send a tiny amount of information and still keep their data secret. They found that everyone sharing the same secret “random codebook”—one that looks the same when you rotate it—is the key idea. Using this, they built a new method that picks the nearest corner of a rotated shape called a simplex and sends only that corner’s label. They proved this method is exactly the best possible way to balance three things: how little data each person sends, how well their privacy is protected, and how accurate the final average turns out. This is the first result that guarantees the strongest possible trade-off between these three goals.",   
ARXIV_1706_08720.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>We carried out a molecular line study toward the three Spitzer bubbles S116, S117 and S118 which show active formation of high-mass stars.</BACKGROUND> <BACKGROUND>We found molecular gas consisting of two components with velocity difference of {$\sim 5$ \kms}.</BACKGROUND> <BACKGROUND>One of them, the small cloud, has typical velocity of {$-63$ \kms} and the other, the large cloud, has that of $-58$ \kms.</BACKGROUND> <BACKGROUND>The large cloud has a nearly circular intensity depression whose size is similar to the small cloud.</BACKGROUND> <CONTRIBUTION>We present an interpretation that the cavity was created by a collision between the two clouds and the collision compressed the gas into a dense layer elongated along the western rim of the small cloud.</CONTRIBUTION> <CONTRIBUTION>In this scenario, the O stars including those in the three Spitzer bubbles were formed in the interface layer compressed by the collision.</CONTRIBUTION> <CONTRIBUTION>By assuming that the relative motion of the clouds has a tilt of \timeform{45D} to the line of sight, we estimate that the collision continued over the last 1 Myr at relative velocity of $\sim$10 \kms.</CONTRIBUTION> <BACKGROUND>In the S116--117--118 system the \HII\ regions are located outside of the cavity.</BACKGROUND> <CONTRIBUTION>This morphology is ascribed to the density-bound distribution of the large cloud which made the \HII\ regions more easily expand toward the outer part of the large cloud than inside of the cavity.</CONTRIBUTION> <CONTRIBUTION>The present case proves that a cloud-cloud collision creates a cavity without an action of O star feedback, and suggests that the collision-compressed layer is highly filamentary.</CONTRIBUTION> </ABSTRACT>","They found that two giant clouds of gas smashed into each other and carved out a big cavity, squeezing gas into a thin layer where massive O-type stars were born. By measuring how fast and how long the clouds collided (about 10 km/s over 1 million years), they showed that collisions alone can make cavities and create long filamentary layers without needing existing stars to push the gas away.",   
ARXIV_math_0011153.json,"<TASK> Summarize this abstract for high-school audience while highlight importance of contributions </TASK> <ABSTRACT> <BACKGROUND>In this note, we consider the minimal entropy problem</BACKGROUND> <CONTRIBUTION>namely the question of whether there exists a smooth metric of minimal (topological) entropy, for certain classes of closed 3-manifolds.</CONTRIBUTION> </ABSTRACT>","This paper studies certain closed 3D shapes—think of them like solid, donut-free blobs—and asks if you can bend and stretch them smoothly to make a quantity called “entropy” as small as possible. Here, entropy measures how “messy” or “disordered” the shape’s geometry is. If you find the smooth geometry that minimizes this messiness, you learn new facts about how the shape is put together and what makes its structure special.",   
